hrs,absences,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
7.141579651940833,21.0,2.0,3.0,2.0,3.0,3.0,42.0,Travel_Frequently,Research & Development,2.0,4.0,Medical,1.0,3124.0,Female,1.0,Research Scientist,Married,29770.0,4.0,Y,15.0,8.0,3.0,8.0,3.0,2.0,2.0,0.0
6.9607463186075,17.0,3.0,3.0,3.0,2.0,4.0,34.0,Travel_Frequently,Sales,1.0,3.0,Life Sciences,1.0,2136.0,Male,2.0,Sales Executive,Married,24000.0,4.0,Y,18.0,8.0,1.0,14.0,3.0,10.0,1.0,8.0
6.0184426595269445,7.0,3.0,3.0,1.0,3.0,3.0,31.0,Travel_Rarely,Human Resources,9.0,4.0,Human Resources,1.0,1000.0,Male,2.0,Laboratory Technician,Married,168850.0,2.0,Y,14.0,8.0,2.0,10.0,2.0,1.0,0.0,0.0
10.211115573404722,15.0,2.0,3.0,4.0,4.0,4.0,25.0,Travel_Rarely,Human Resources,25.0,4.0,Human Resources,1.0,2009.0,Female,2.0,Research Scientist,Married,82680.0,1.0,Y,12.0,8.0,0.0,7.0,3.0,7.0,5.0,6.0
10.200648148148055,7.0,1.0,4.0,4.0,3.0,3.0,33.0,Travel_Rarely,Human Resources,28.0,2.0,Human Resources,1.0,1576.0,Female,5.0,Manager,Single,55610.0,1.0,Y,21.0,8.0,1.0,1.0,3.0,1.0,0.0,0.0
9.025584560463889,20.0,3.0,3.0,3.0,3.0,4.0,38.0,Travel_Rarely,Research & Development,1.0,3.0,Medical,1.0,285.0,Female,3.0,Manager,Single,96190.0,4.0,Y,13.0,8.0,1.0,10.0,2.0,1.0,0.0,0.0
7.0868652387325,17.0,3.0,4.0,3.0,1.0,3.0,55.0,Travel_Rarely,Research & Development,3.0,2.0,Life Sciences,1.0,1007.0,Female,1.0,Sales Executive,Married,73510.0,8.0,Y,20.0,8.0,1.0,34.0,3.0,1.0,0.0,0.0
7.8872735385986115,15.0,3.0,3.0,4.0,3.0,3.0,32.0,Travel_Frequently,Research & Development,9.0,3.0,Life Sciences,1.0,624.0,Female,2.0,Research Scientist,Single,50700.0,4.0,Y,12.0,8.0,1.0,10.0,6.0,8.0,0.0,7.0
5.835689424363889,15.0,3.0,3.0,4.0,2.0,3.0,27.0,Travel_Rarely,Sales,2.0,3.0,Life Sciences,1.0,3056.0,Male,1.0,Sales Executive,Divorced,23670.0,1.0,Y,12.0,8.0,1.0,5.0,2.0,5.0,0.0,4.0
8.082981927710833,9.0,2.0,4.0,2.0,3.0,3.0,31.0,Travel_Rarely,Research & Development,15.0,1.0,Medical,1.0,2815.0,Female,2.0,Sales Executive,Married,40660.0,3.0,Y,22.0,8.0,0.0,4.0,2.0,2.0,2.0,2.0
5.900896921017222,16.0,2.0,4.0,4.0,3.0,2.0,29.0,Non-Travel,Sales,22.0,4.0,Marketing,1.0,92.0,Male,2.0,Human Resources,Married,57360.0,1.0,Y,22.0,8.0,0.0,4.0,1.0,4.0,0.0,2.0
6.232214413208333,21.0,3.0,4.0,4.0,3.0,3.0,27.0,Travel_Frequently,Sales,24.0,3.0,Life Sciences,1.0,4196.0,Male,4.0,Healthcare Representative,Single,31720.0,1.0,Y,20.0,8.0,1.0,9.0,1.0,9.0,1.0,7.0
5.952295850066666,5.0,2.0,3.0,2.0,1.0,1.0,31.0,Travel_Rarely,Research & Development,10.0,4.0,Life Sciences,1.0,1607.0,Male,3.0,Sales Executive,Married,21870.0,1.0,Y,15.0,8.0,1.0,13.0,2.0,13.0,3.0,12.0
10.126904283801666,13.0,3.0,3.0,3.0,3.0,3.0,28.0,Travel_Frequently,Sales,6.0,4.0,Life Sciences,1.0,570.0,Male,1.0,Manager,Divorced,52530.0,1.0,Y,15.0,8.0,0.0,3.0,2.0,3.0,0.0,2.0
6.515317938420278,20.0,4.0,3.0,3.0,4.0,3.0,50.0,Travel_Frequently,Research & Development,19.0,4.0,Life Sciences,1.0,2814.0,Male,2.0,Sales Executive,Single,53770.0,4.0,Y,14.0,8.0,1.0,16.0,3.0,2.0,2.0,1.0
7.114261490405833,6.0,3.0,3.0,3.0,2.0,3.0,32.0,Travel_Frequently,Sales,10.0,3.0,Life Sciences,1.0,3563.0,Female,1.0,Sales Executive,Married,102660.0,1.0,Y,11.0,8.0,0.0,2.0,3.0,2.0,2.0,2.0
5.911448014279166,17.0,3.0,3.0,2.0,4.0,3.0,32.0,Travel_Rarely,Research & Development,3.0,2.0,Life Sciences,1.0,882.0,Male,3.0,Research Scientist,Married,47210.0,3.0,Y,14.0,8.0,1.0,6.0,3.0,3.0,0.0,2.0
6.966455823293056,11.0,3.0,3.0,4.0,1.0,3.0,33.0,Travel_Frequently,Human Resources,10.0,3.0,Medical,1.0,790.0,Female,2.0,Sales Executive,Married,27000.0,0.0,Y,14.0,8.0,3.0,5.0,2.0,4.0,0.0,3.0
6.201927710843333,16.0,3.0,3.0,1.0,1.0,4.0,56.0,Travel_Rarely,Research & Development,10.0,4.0,Other,1.0,3706.0,Male,2.0,Sales Representative,Married,42580.0,2.0,Y,16.0,8.0,0.0,5.0,2.0,3.0,1.0,0.0
6.850148371262778,16.0,2.0,3.0,3.0,4.0,2.0,35.0,Travel_Rarely,Sales,6.0,3.0,Marketing,1.0,877.0,Female,3.0,Sales Representative,Married,135820.0,1.0,Y,17.0,8.0,1.0,1.0,3.0,1.0,0.0,1.0
6.906858545292223,7.0,2.0,3.0,2.0,4.0,2.0,45.0,Travel_Rarely,Research & Development,3.0,3.0,Medical,1.0,1089.0,Female,2.0,Sales Executive,Married,37600.0,0.0,Y,14.0,8.0,1.0,10.0,2.0,9.0,3.0,8.0
8.243568719321667,8.0,3.0,3.0,1.0,2.0,4.0,34.0,Travel_Rarely,Research & Development,7.0,1.0,Medical,1.0,3741.0,Male,1.0,Research Scientist,Single,62880.0,0.0,Y,15.0,8.0,1.0,16.0,2.0,15.0,10.0,10.0
7.785269968763889,7.0,2.0,3.0,3.0,3.0,4.0,30.0,Travel_Rarely,Sales,3.0,4.0,Marketing,1.0,1915.0,Male,1.0,Sales Executive,Divorced,64340.0,5.0,Y,14.0,8.0,1.0,10.0,3.0,8.0,7.0,7.0
9.130344712181945,7.0,3.0,3.0,2.0,3.0,3.0,29.0,Travel_Rarely,Sales,3.0,3.0,Marketing,1.0,388.0,Male,3.0,Laboratory Technician,Divorced,59160.0,6.0,Y,12.0,8.0,0.0,5.0,2.0,3.0,0.0,2.0
7.775298973672222,21.0,3.0,3.0,4.0,1.0,3.0,45.0,Travel_Rarely,Research & Development,1.0,5.0,Technical Degree,1.0,1838.0,Male,2.0,Healthcare Representative,Divorced,20880.0,4.0,Y,15.0,8.0,3.0,18.0,2.0,5.0,0.0,2.0
6.591118920124722,4.0,4.0,4.0,1.0,3.0,4.0,44.0,Travel_Rarely,Sales,29.0,4.0,Marketing,1.0,1706.0,Male,2.0,Sales Executive,Single,19510.0,4.0,Y,22.0,8.0,3.0,10.0,4.0,2.0,0.0,2.0
5.7102721999105555,12.0,4.0,3.0,3.0,1.0,3.0,35.0,Travel_Rarely,Research & Development,2.0,4.0,Medical,1.0,4229.0,Male,2.0,Healthcare Representative,Single,101240.0,0.0,Y,14.0,8.0,1.0,16.0,2.0,15.0,2.0,8.0
10.298895582329166,16.0,3.0,3.0,4.0,2.0,2.0,51.0,Travel_Frequently,Research & Development,14.0,3.0,Life Sciences,1.0,2131.0,Male,2.0,Research Director,Divorced,105270.0,4.0,Y,14.0,8.0,0.0,31.0,3.0,29.0,11.0,10.0
6.611693440428334,21.0,4.0,3.0,3.0,1.0,4.0,34.0,Travel_Rarely,Sales,4.0,3.0,Life Sciences,1.0,3647.0,Male,2.0,Research Scientist,Single,88470.0,1.0,Y,16.0,8.0,0.0,10.0,3.0,10.0,9.0,6.0
6.7170961624272225,7.0,3.0,3.0,2.0,1.0,4.0,30.0,Travel_Frequently,Research & Development,9.0,3.0,Other,1.0,3163.0,Male,2.0,Healthcare Representative,Married,68250.0,1.0,Y,14.0,8.0,0.0,1.0,2.0,1.0,0.0,0.0
7.473160419455556,11.0,1.0,3.0,2.0,2.0,1.0,41.0,Travel_Rarely,Research & Development,3.0,3.0,Life Sciences,1.0,3977.0,Male,3.0,Research Scientist,Single,35970.0,3.0,Y,13.0,8.0,1.0,11.0,2.0,3.0,1.0,2.0
5.4792871485941665,22.0,3.0,3.0,4.0,3.0,3.0,36.0,Travel_Rarely,Sales,15.0,2.0,Life Sciences,1.0,1590.0,Male,1.0,Sales Executive,Married,96790.0,4.0,Y,12.0,8.0,0.0,6.0,1.0,2.0,2.0,2.0
8.499965417224445,6.0,4.0,3.0,1.0,3.0,2.0,55.0,Travel_Rarely,Research & Development,19.0,3.0,Technical Degree,1.0,718.0,Male,1.0,Human Resources,Single,46800.0,6.0,Y,14.0,8.0,3.0,24.0,0.0,19.0,3.0,8.0
6.233736055332222,8.0,3.0,3.0,3.0,3.0,3.0,29.0,Travel_Rarely,Research & Development,1.0,2.0,Medical,1.0,3229.0,Female,1.0,Sales Executive,Single,106730.0,1.0,Y,13.0,8.0,3.0,1.0,2.0,1.0,0.0,0.0
6.6870716198125,14.0,2.0,3.0,2.0,4.0,3.0,28.0,Travel_Rarely,Research & Development,2.0,2.0,Medical,1.0,1587.0,Male,3.0,Manager,Single,28580.0,1.0,Y,12.0,8.0,0.0,7.0,2.0,7.0,0.0,7.0
7.502945113788333,9.0,2.0,3.0,1.0,4.0,3.0,47.0,Travel_Rarely,Research & Development,1.0,3.0,Technical Degree,1.0,3111.0,Male,5.0,Manufacturing Director,Divorced,135700.0,5.0,Y,16.0,8.0,2.0,20.0,2.0,5.0,0.0,4.0
5.595016733600834,21.0,4.0,3.0,4.0,2.0,2.0,48.0,Travel_Rarely,Research & Development,1.0,4.0,Life Sciences,1.0,2114.0,Female,2.0,Laboratory Technician,Single,132370.0,5.0,Y,13.0,8.0,1.0,7.0,2.0,1.0,0.0,0.0
7.3829071842925,11.0,3.0,4.0,2.0,4.0,2.0,41.0,Travel_Rarely,Sales,6.0,3.0,Medical,1.0,3218.0,Male,1.0,Sales Executive,Divorced,102390.0,3.0,Y,24.0,8.0,3.0,23.0,3.0,21.0,12.0,6.0
8.592408522980556,6.0,3.0,3.0,4.0,4.0,2.0,40.0,Travel_Rarely,Sales,9.0,3.0,Marketing,1.0,3236.0,Male,2.0,Research Scientist,Single,20730.0,0.0,Y,14.0,8.0,0.0,5.0,3.0,4.0,2.0,3.0
8.735999553770556,15.0,2.0,4.0,3.0,3.0,3.0,40.0,Travel_Rarely,Research & Development,8.0,3.0,Medical,1.0,111.0,Female,1.0,Healthcare Representative,Married,86280.0,2.0,Y,20.0,8.0,0.0,8.0,2.0,6.0,1.0,0.0
6.923985943775,16.0,4.0,4.0,4.0,2.0,3.0,50.0,Travel_Rarely,Sales,9.0,3.0,Life Sciences,1.0,3222.0,Male,2.0,Research Scientist,Married,23220.0,7.0,Y,25.0,8.0,1.0,4.0,0.0,2.0,2.0,2.0
9.475745203034167,18.0,3.0,3.0,4.0,1.0,3.0,34.0,Non-Travel,Research & Development,27.0,2.0,Life Sciences,1.0,2566.0,Female,1.0,Sales Representative,Married,36920.0,1.0,Y,12.0,8.0,1.0,5.0,5.0,5.0,3.0,0.0
5.895283355644723,23.0,3.0,3.0,3.0,3.0,3.0,48.0,Travel_Rarely,Sales,3.0,3.0,Medical,1.0,3419.0,Male,1.0,Research Director,Single,54150.0,7.0,Y,11.0,8.0,1.0,27.0,1.0,15.0,4.0,8.0
7.520240963855278,15.0,3.0,3.0,2.0,4.0,3.0,53.0,Travel_Rarely,Research & Development,24.0,3.0,Life Sciences,1.0,2416.0,Male,4.0,Research Director,Married,133200.0,3.0,Y,11.0,8.0,0.0,11.0,2.0,4.0,1.0,2.0
7.5121932173136114,15.0,2.0,3.0,2.0,2.0,3.0,37.0,Travel_Rarely,Research & Development,24.0,1.0,Life Sciences,1.0,3959.0,Male,2.0,Sales Executive,Married,32910.0,1.0,Y,16.0,8.0,3.0,5.0,2.0,5.0,0.0,3.0
6.944072958500556,21.0,3.0,3.0,2.0,3.0,3.0,51.0,Travel_Rarely,Research & Development,1.0,3.0,Other,1.0,2839.0,Female,3.0,Research Director,Married,80080.0,2.0,Y,15.0,8.0,1.0,10.0,4.0,1.0,0.0,0.0
7.856687862561111,16.0,3.0,4.0,2.0,3.0,2.0,31.0,Travel_Rarely,Research & Development,2.0,4.0,Technical Degree,1.0,2807.0,Female,3.0,Sales Executive,Married,21410.0,4.0,Y,20.0,8.0,0.0,12.0,2.0,7.0,7.0,7.0
7.548750557786667,11.0,3.0,4.0,3.0,4.0,4.0,34.0,Travel_Rarely,Research & Development,10.0,4.0,Other,1.0,3666.0,Female,2.0,Laboratory Technician,Single,74120.0,1.0,Y,24.0,8.0,0.0,14.0,4.0,14.0,4.0,11.0
5.726736947791111,22.0,4.0,4.0,1.0,4.0,1.0,26.0,Travel_Rarely,Research & Development,3.0,2.0,Medical,1.0,161.0,Female,4.0,Healthcare Representative,Divorced,24360.0,1.0,Y,24.0,8.0,0.0,3.0,2.0,3.0,0.0,2.0
7.835346943328611,5.0,1.0,3.0,1.0,4.0,2.0,25.0,Travel_Rarely,Research & Development,1.0,4.0,Medical,1.0,2216.0,Male,2.0,Sales Executive,Married,25000.0,4.0,Y,14.0,8.0,2.0,7.0,2.0,3.0,0.0,2.0
7.382344935296667,4.0,3.0,3.0,3.0,2.0,4.0,34.0,Travel_Frequently,Sales,1.0,3.0,Life Sciences,1.0,3606.0,Male,2.0,Sales Executive,Married,24000.0,4.0,Y,18.0,8.0,1.0,14.0,3.0,10.0,1.0,8.0
6.615657072735278,13.0,3.0,3.0,3.0,3.0,3.0,29.0,Travel_Rarely,Sales,10.0,2.0,Life Sciences,1.0,2276.0,Female,1.0,Sales Executive,Divorced,128080.0,1.0,Y,13.0,8.0,0.0,10.0,6.0,10.0,0.0,4.0
6.698284248103334,23.0,3.0,4.0,4.0,3.0,3.0,35.0,Travel_Rarely,Sales,8.0,4.0,Life Sciences,1.0,975.0,Male,1.0,Laboratory Technician,Married,24610.0,2.0,Y,20.0,8.0,1.0,17.0,4.0,7.0,0.0,7.0
7.670443998215,8.0,2.0,4.0,3.0,4.0,3.0,43.0,Travel_Rarely,Sales,25.0,2.0,Life Sciences,1.0,518.0,Male,3.0,Research Scientist,Divorced,50550.0,5.0,Y,22.0,8.0,0.0,18.0,2.0,1.0,0.0,0.0
5.504354082998611,20.0,3.0,3.0,4.0,1.0,3.0,46.0,Travel_Rarely,Research & Development,25.0,1.0,Medical,1.0,1422.0,Male,5.0,Research Scientist,Divorced,34330.0,7.0,Y,18.0,8.0,0.0,17.0,3.0,4.0,0.0,3.0
6.009721106648611,10.0,3.0,3.0,3.0,1.0,3.0,41.0,Travel_Rarely,Research & Development,5.0,3.0,Medical,1.0,1009.0,Male,1.0,Sales Representative,Divorced,121690.0,1.0,Y,19.0,8.0,0.0,5.0,2.0,5.0,0.0,4.0
8.949595046853888,15.0,3.0,3.0,3.0,3.0,3.0,30.0,Non-Travel,Research & Development,2.0,4.0,Other,1.0,3614.0,Male,1.0,Research Scientist,Single,20960.0,7.0,Y,11.0,8.0,3.0,10.0,2.0,8.0,1.0,7.0
7.066681169120834,14.0,4.0,3.0,2.0,2.0,3.0,21.0,Travel_Rarely,Sales,1.0,2.0,Marketing,1.0,1014.0,Male,5.0,Healthcare Representative,Single,27910.0,1.0,Y,14.0,8.0,0.0,1.0,3.0,1.0,1.0,0.0
7.044107541276111,21.0,3.0,3.0,2.0,4.0,2.0,30.0,Travel_Rarely,Sales,12.0,4.0,Life Sciences,1.0,1081.0,Female,2.0,Sales Executive,Single,49500.0,1.0,Y,12.0,8.0,2.0,1.0,3.0,1.0,0.0,0.0
9.440529897367222,14.0,4.0,3.0,4.0,4.0,2.0,22.0,Non-Travel,Research & Development,8.0,3.0,Life Sciences,1.0,1230.0,Female,3.0,Sales Executive,Divorced,108510.0,1.0,Y,16.0,8.0,1.0,1.0,2.0,1.0,0.0,0.0
9.853332217759721,13.0,3.0,3.0,3.0,1.0,3.0,25.0,Travel_Rarely,Sales,11.0,3.0,Life Sciences,1.0,1847.0,Female,1.0,Laboratory Technician,Married,23110.0,1.0,Y,11.0,8.0,1.0,5.0,2.0,5.0,0.0,3.0
7.064726684515834,21.0,3.0,4.0,3.0,2.0,3.0,36.0,Travel_Rarely,Sales,6.0,3.0,Medical,1.0,336.0,Female,2.0,Sales Executive,Married,42000.0,0.0,Y,22.0,8.0,0.0,10.0,3.0,9.0,0.0,5.0
6.3796184738955555,12.0,3.0,3.0,2.0,2.0,1.0,51.0,Travel_Rarely,Research & Development,2.0,1.0,Medical,1.0,1426.0,Female,1.0,Manufacturing Director,Married,39070.0,5.0,Y,13.0,8.0,0.0,16.0,2.0,10.0,4.0,7.0
7.827246764836945,6.0,3.0,3.0,1.0,3.0,3.0,48.0,Travel_Rarely,Human Resources,2.0,4.0,Medical,1.0,3418.0,Male,2.0,Sales Executive,Single,45540.0,2.0,Y,11.0,8.0,2.0,19.0,3.0,2.0,2.0,2.0
6.208421463632222,7.0,4.0,3.0,1.0,4.0,3.0,29.0,Travel_Rarely,Research & Development,5.0,4.0,Life Sciences,1.0,3340.0,Female,4.0,Healthcare Representative,Divorced,66730.0,6.0,Y,12.0,8.0,1.0,8.0,2.0,4.0,0.0,3.0
7.136758143685833,18.0,2.0,4.0,2.0,1.0,4.0,42.0,Travel_Rarely,Research & Development,1.0,2.0,Life Sciences,1.0,2052.0,Male,4.0,Laboratory Technician,Single,30340.0,7.0,Y,21.0,8.0,1.0,9.0,3.0,6.0,1.0,5.0
6.250324631860556,13.0,3.0,3.0,3.0,3.0,3.0,39.0,Non-Travel,Research & Development,29.0,2.0,Life Sciences,1.0,2205.0,Male,2.0,Sales Executive,Married,38750.0,3.0,Y,15.0,8.0,0.0,13.0,3.0,6.0,0.0,5.0
9.82488174921889,9.0,2.0,3.0,4.0,4.0,3.0,39.0,Non-Travel,Research & Development,3.0,3.0,Life Sciences,1.0,3923.0,Female,2.0,Manufacturing Director,Married,109760.0,1.0,Y,11.0,8.0,0.0,9.0,3.0,9.0,5.0,8.0
6.762868139223333,12.0,2.0,4.0,3.0,4.0,2.0,23.0,Travel_Rarely,Research & Development,20.0,4.0,Life Sciences,1.0,88.0,Male,1.0,Manufacturing Director,Divorced,53990.0,1.0,Y,23.0,8.0,0.0,4.0,2.0,4.0,0.0,2.0
5.821021865238611,12.0,2.0,3.0,3.0,4.0,3.0,26.0,Travel_Rarely,Sales,8.0,3.0,Marketing,1.0,2522.0,Female,1.0,Healthcare Representative,Single,30330.0,1.0,Y,12.0,8.0,0.0,5.0,2.0,5.0,1.0,2.0
8.454171128960278,12.0,2.0,3.0,2.0,3.0,2.0,22.0,Non-Travel,Sales,17.0,2.0,Marketing,1.0,880.0,Male,3.0,Sales Executive,Married,97050.0,1.0,Y,18.0,8.0,2.0,4.0,3.0,4.0,1.0,3.0
10.12006358768389,9.0,3.0,3.0,2.0,3.0,3.0,34.0,Travel_Rarely,Sales,25.0,5.0,Marketing,1.0,2300.0,Female,1.0,Research Scientist,Married,41940.0,0.0,Y,17.0,8.0,2.0,12.0,3.0,11.0,5.0,7.0
7.5085809906291665,3.0,3.0,4.0,3.0,4.0,2.0,39.0,Travel_Rarely,Sales,5.0,4.0,Marketing,1.0,2987.0,Female,2.0,Human Resources,Divorced,21050.0,0.0,Y,20.0,8.0,0.0,19.0,3.0,18.0,3.0,7.0
7.831948906738056,10.0,3.0,3.0,3.0,1.0,3.0,21.0,Travel_Rarely,Sales,10.0,5.0,Medical,1.0,1179.0,Male,3.0,Research Scientist,Single,66870.0,1.0,Y,19.0,8.0,3.0,2.0,0.0,2.0,1.0,2.0
6.624929718875277,19.0,2.0,4.0,4.0,2.0,3.0,49.0,Travel_Rarely,Sales,2.0,2.0,Medical,1.0,564.0,Female,1.0,Sales Executive,Married,63800.0,6.0,Y,23.0,8.0,1.0,22.0,1.0,9.0,2.0,3.0
6.9255053547522225,9.0,3.0,3.0,4.0,4.0,4.0,38.0,Travel_Frequently,Research & Development,19.0,2.0,Life Sciences,1.0,3870.0,Male,2.0,Research Scientist,Married,24510.0,7.0,Y,12.0,8.0,1.0,19.0,3.0,13.0,2.0,9.0
6.346180276661944,17.0,2.0,4.0,4.0,4.0,3.0,38.0,Travel_Rarely,Research & Development,16.0,3.0,Life Sciences,1.0,3201.0,Male,5.0,Research Scientist,Single,147560.0,0.0,Y,20.0,8.0,1.0,8.0,3.0,7.0,0.0,5.0
6.4665350290047225,9.0,2.0,3.0,2.0,2.0,4.0,44.0,Non-Travel,Research & Development,23.0,2.0,Medical,1.0,2782.0,Female,1.0,Research Scientist,Married,195860.0,4.0,Y,16.0,8.0,0.0,17.0,3.0,3.0,1.0,2.0
6.064342927264445,10.0,3.0,3.0,4.0,2.0,2.0,44.0,Travel_Rarely,Sales,24.0,5.0,Medical,1.0,360.0,Female,1.0,Sales Executive,Single,25660.0,9.0,Y,11.0,8.0,1.0,10.0,3.0,5.0,2.0,3.0
5.9241834002675,7.0,3.0,3.0,3.0,4.0,3.0,31.0,Travel_Rarely,Research & Development,27.0,3.0,Medical,1.0,1288.0,Female,2.0,Research Director,Single,21320.0,1.0,Y,18.0,8.0,0.0,11.0,3.0,11.0,1.0,8.0
7.733501784917222,8.0,3.0,3.0,4.0,3.0,3.0,38.0,Travel_Frequently,Sales,18.0,4.0,Life Sciences,1.0,2691.0,Male,2.0,Healthcare Representative,Single,41620.0,0.0,Y,15.0,8.0,1.0,10.0,1.0,9.0,1.0,8.0
9.02859437751,5.0,3.0,3.0,4.0,4.0,2.0,34.0,Travel_Rarely,Research & Development,8.0,1.0,Life Sciences,1.0,2572.0,Female,3.0,Laboratory Technician,Married,25850.0,3.0,Y,12.0,8.0,0.0,9.0,5.0,4.0,0.0,1.0
7.443253012048055,3.0,2.0,3.0,2.0,1.0,3.0,42.0,Travel_Rarely,Research & Development,2.0,3.0,Medical,1.0,3071.0,Female,4.0,Manager,Divorced,110310.0,3.0,Y,12.0,8.0,1.0,8.0,2.0,5.0,1.0,2.0
6.808343373493889,22.0,3.0,3.0,1.0,3.0,3.0,37.0,Travel_Rarely,Research & Development,20.0,5.0,Life Sciences,1.0,2214.0,Male,2.0,Manager,Single,68040.0,4.0,Y,13.0,8.0,1.0,8.0,1.0,3.0,0.0,2.0
5.486460285586666,22.0,2.0,3.0,2.0,3.0,2.0,33.0,Travel_Frequently,Research & Development,9.0,2.0,Medical,1.0,3555.0,Female,1.0,Sales Executive,Married,20970.0,1.0,Y,14.0,8.0,2.0,10.0,5.0,10.0,0.0,1.0
5.9883344489066666,15.0,2.0,3.0,3.0,4.0,3.0,55.0,Travel_Rarely,Research & Development,11.0,1.0,Medical,1.0,859.0,Female,1.0,Laboratory Technician,Married,26930.0,1.0,Y,18.0,8.0,0.0,36.0,6.0,36.0,2.0,13.0
7.224125390450555,18.0,3.0,3.0,2.0,2.0,3.0,33.0,Travel_Rarely,Sales,3.0,3.0,Life Sciences,1.0,953.0,Male,3.0,Manager,Married,97250.0,1.0,Y,11.0,8.0,0.0,14.0,0.0,14.0,2.0,13.0
6.873062248995834,10.0,3.0,3.0,4.0,3.0,3.0,30.0,Travel_Rarely,Research & Development,20.0,3.0,Medical,1.0,3264.0,Male,1.0,Laboratory Technician,Married,25230.0,3.0,Y,13.0,8.0,1.0,7.0,2.0,2.0,0.0,2.0
6.653795180722778,5.0,3.0,3.0,3.0,1.0,3.0,29.0,Travel_Frequently,Human Resources,2.0,4.0,Human Resources,1.0,2578.0,Male,2.0,Sales Executive,Single,28750.0,1.0,Y,11.0,8.0,0.0,1.0,3.0,1.0,0.0,0.0
7.3100156180275,19.0,3.0,3.0,3.0,2.0,2.0,52.0,Travel_Rarely,Research & Development,7.0,1.0,Life Sciences,1.0,3000.0,Female,2.0,Research Scientist,Married,47740.0,2.0,Y,18.0,8.0,1.0,11.0,2.0,8.0,7.0,7.0
7.177605979473333,7.0,2.0,3.0,4.0,4.0,3.0,46.0,Travel_Rarely,Research & Development,2.0,1.0,Medical,1.0,3453.0,Female,3.0,Research Scientist,Divorced,49410.0,9.0,Y,13.0,8.0,2.0,23.0,2.0,2.0,2.0,2.0
6.400439535921389,15.0,3.0,3.0,2.0,3.0,2.0,29.0,Travel_Rarely,Research & Development,2.0,3.0,Life Sciences,1.0,250.0,Female,1.0,Healthcare Representative,Married,41570.0,1.0,Y,17.0,8.0,3.0,6.0,2.0,6.0,1.0,2.0
7.683028781793611,4.0,1.0,3.0,1.0,4.0,3.0,32.0,Travel_Frequently,Sales,4.0,4.0,Life Sciences,1.0,1771.0,Male,2.0,Sales Executive,Married,188440.0,1.0,Y,19.0,8.0,0.0,10.0,3.0,10.0,4.0,7.0
7.6113297634983335,13.0,3.0,3.0,1.0,4.0,3.0,53.0,Travel_Rarely,Research & Development,11.0,3.0,Medical,1.0,4171.0,Male,2.0,Manager,Married,21090.0,2.0,Y,13.0,8.0,0.0,31.0,3.0,25.0,3.0,7.0
8.267108433734721,12.0,3.0,3.0,2.0,4.0,2.0,43.0,Travel_Rarely,Research & Development,10.0,5.0,Technical Degree,1.0,3172.0,Female,2.0,Sales Executive,Divorced,26830.0,4.0,Y,11.0,8.0,0.0,21.0,3.0,1.0,0.0,0.0
7.643144801427778,14.0,3.0,3.0,2.0,4.0,3.0,41.0,Travel_Rarely,Research & Development,4.0,2.0,Medical,1.0,3513.0,Male,2.0,Research Scientist,Married,25430.0,3.0,Y,12.0,8.0,0.0,6.0,3.0,1.0,0.0,0.0
7.812362784471111,6.0,2.0,3.0,2.0,4.0,3.0,42.0,Travel_Frequently,Sales,13.0,4.0,Life Sciences,1.0,1845.0,Female,2.0,Laboratory Technician,Single,22880.0,5.0,Y,16.0,8.0,1.0,8.0,4.0,2.0,2.0,2.0
6.700513163766111,10.0,3.0,4.0,1.0,4.0,3.0,33.0,Travel_Rarely,Sales,5.0,4.0,Marketing,1.0,3119.0,Male,2.0,Research Director,Divorced,66520.0,7.0,Y,25.0,8.0,0.0,8.0,5.0,4.0,1.0,3.0
9.182936189201111,3.0,3.0,3.0,1.0,1.0,3.0,38.0,Travel_Rarely,Research & Development,8.0,3.0,Life Sciences,1.0,2960.0,Female,1.0,Manager,Divorced,68700.0,1.0,Y,11.0,8.0,1.0,8.0,5.0,8.0,7.0,7.0
5.848132530120278,22.0,2.0,3.0,4.0,1.0,3.0,34.0,Travel_Rarely,Research & Development,26.0,3.0,Other,1.0,4400.0,Female,1.0,Sales Executive,Married,190380.0,6.0,Y,13.0,8.0,0.0,13.0,3.0,11.0,5.0,9.0
9.657897144131944,18.0,4.0,3.0,2.0,4.0,2.0,41.0,Travel_Rarely,Research & Development,23.0,3.0,Life Sciences,1.0,410.0,Female,2.0,Sales Executive,Divorced,26570.0,4.0,Y,11.0,8.0,0.0,10.0,3.0,7.0,1.0,0.0
6.870494199018055,17.0,2.0,3.0,2.0,3.0,3.0,34.0,Travel_Rarely,Research & Development,2.0,3.0,Life Sciences,1.0,1043.0,Male,2.0,Laboratory Technician,Married,53430.0,1.0,Y,14.0,8.0,0.0,10.0,5.0,10.0,4.0,8.0
