hrs,absences,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
8.217533467201944,19.0,3.0,3.0,4.0,1.0,3.0,54.0,Travel_Rarely,Research & Development,18.0,4.0,Medical,1.0,1788.0,Female,2.0,Laboratory Technician,Divorced,49630.0,9.0,Y,15.0,8.0,1.0,9.0,2.0,5.0,1.0,4.0,No
5.9027219991075,19.0,3.0,3.0,1.0,3.0,3.0,46.0,Travel_Rarely,Research & Development,6.0,4.0,Medical,1.0,3493.0,Male,3.0,Sales Executive,Married,21740.0,3.0,Y,11.0,8.0,1.0,23.0,3.0,12.0,4.0,9.0,No
7.007448683623333,22.0,3.0,3.0,3.0,4.0,3.0,43.0,Travel_Frequently,Research & Development,7.0,4.0,Medical,1.0,58.0,Male,4.0,Research Scientist,Single,24390.0,0.0,Y,15.0,8.0,0.0,9.0,2.0,8.0,1.0,7.0,No
7.264441097724166,16.0,3.0,4.0,3.0,4.0,4.0,37.0,Non-Travel,Sales,24.0,2.0,Life Sciences,1.0,2787.0,Male,1.0,Research Scientist,Divorced,68150.0,5.0,Y,20.0,8.0,1.0,17.0,3.0,1.0,0.0,0.0,No
6.387646140115834,7.0,3.0,3.0,3.0,2.0,3.0,42.0,Travel_Rarely,Research & Development,1.0,3.0,Life Sciences,1.0,2301.0,Female,1.0,Manufacturing Director,Married,106850.0,4.0,Y,11.0,8.0,3.0,4.0,2.0,1.0,0.0,0.0,No
7.138200580098055,9.0,3.0,4.0,4.0,3.0,3.0,35.0,Travel_Rarely,Sales,8.0,4.0,Life Sciences,1.0,3915.0,Male,1.0,Laboratory Technician,Married,24610.0,2.0,Y,20.0,8.0,1.0,17.0,4.0,7.0,0.0,7.0,No
7.423622266845,5.0,2.0,3.0,3.0,2.0,3.0,46.0,Travel_Rarely,Research & Development,6.0,3.0,Medical,1.0,974.0,Male,4.0,Sales Executive,Single,46150.0,6.0,Y,12.0,8.0,0.0,19.0,3.0,10.0,0.0,9.0,No
7.055689424363889,14.0,3.0,3.0,4.0,3.0,3.0,23.0,Travel_Rarely,Sales,2.0,3.0,Medical,1.0,2123.0,Male,3.0,Laboratory Technician,Married,18780.0,1.0,Y,13.0,8.0,1.0,1.0,2.0,1.0,0.0,1.0,No
7.086371039714167,20.0,2.0,4.0,2.0,1.0,4.0,42.0,Travel_Rarely,Research & Development,1.0,2.0,Life Sciences,1.0,3522.0,Male,4.0,Laboratory Technician,Single,30340.0,7.0,Y,21.0,8.0,1.0,9.0,3.0,6.0,1.0,5.0,No
7.947584783578611,16.0,2.0,3.0,4.0,1.0,3.0,30.0,Travel_Rarely,Research & Development,10.0,4.0,Life Sciences,1.0,4367.0,Female,2.0,Research Scientist,Single,55620.0,5.0,Y,13.0,8.0,0.0,8.0,3.0,5.0,0.0,4.0,Yes
7.704568273092222,6.0,1.0,3.0,2.0,4.0,3.0,32.0,Travel_Frequently,Sales,2.0,2.0,Life Sciences,1.0,2837.0,Female,1.0,Manufacturing Director,Single,21660.0,1.0,Y,19.0,8.0,1.0,9.0,4.0,9.0,3.0,7.0,No
7.104441097724167,18.0,2.0,4.0,3.0,2.0,4.0,31.0,Travel_Frequently,Research & Development,10.0,1.0,Life Sciences,1.0,1472.0,Female,1.0,Research Scientist,Single,41890.0,0.0,Y,23.0,8.0,1.0,6.0,3.0,5.0,1.0,4.0,Yes
5.964742302543334,5.0,3.0,3.0,2.0,4.0,3.0,43.0,Travel_Rarely,Sales,16.0,2.0,Marketing,1.0,3952.0,Female,1.0,Laboratory Technician,Single,67820.0,0.0,Y,16.0,8.0,1.0,10.0,2.0,9.0,1.0,8.0,No
7.063715975011111,8.0,4.0,3.0,2.0,3.0,3.0,31.0,Travel_Frequently,Research & Development,7.0,4.0,Medical,1.0,4398.0,Male,1.0,Research Scientist,Divorced,24370.0,9.0,Y,14.0,8.0,1.0,9.0,3.0,2.0,2.0,2.0,No
6.906098839803611,9.0,1.0,3.0,3.0,3.0,3.0,21.0,Travel_Rarely,Sales,16.0,2.0,Life Sciences,1.0,3179.0,Male,3.0,Sales Executive,Single,87260.0,1.0,Y,11.0,8.0,1.0,3.0,2.0,3.0,1.0,2.0,No
5.973612226684445,13.0,3.0,3.0,2.0,3.0,3.0,41.0,Non-Travel,Research & Development,19.0,1.0,Life Sciences,1.0,3429.0,Male,2.0,Research Scientist,Divorced,58280.0,1.0,Y,13.0,8.0,0.0,21.0,0.0,21.0,5.0,10.0,No
8.236127844711945,7.0,4.0,3.0,3.0,4.0,3.0,44.0,Travel_Rarely,Human Resources,1.0,3.0,Life Sciences,1.0,2427.0,Male,1.0,Research Scientist,Married,48340.0,1.0,Y,14.0,8.0,0.0,9.0,1.0,8.0,6.0,7.0,No
5.7509515841141665,9.0,3.0,3.0,4.0,1.0,3.0,35.0,Travel_Rarely,Research & Development,2.0,3.0,Life Sciences,1.0,905.0,Male,3.0,Healthcare Representative,Married,23210.0,9.0,Y,12.0,8.0,1.0,15.0,0.0,13.0,6.0,0.0,Yes
9.836432396251666,11.0,1.0,3.0,3.0,4.0,2.0,28.0,Travel_Rarely,Research & Development,15.0,4.0,Life Sciences,1.0,585.0,Male,2.0,Sales Executive,Married,41970.0,1.0,Y,13.0,8.0,0.0,1.0,3.0,1.0,0.0,0.0,Yes
6.453641231592778,13.0,2.0,3.0,1.0,3.0,2.0,59.0,Travel_Frequently,Research & Development,10.0,4.0,Life Sciences,1.0,2753.0,Male,3.0,Research Scientist,Single,23080.0,7.0,Y,19.0,8.0,1.0,20.0,4.0,4.0,1.0,3.0,No
6.015408299866111,12.0,2.0,4.0,4.0,3.0,2.0,29.0,Non-Travel,Sales,22.0,4.0,Marketing,1.0,1562.0,Male,2.0,Human Resources,Married,57360.0,1.0,Y,22.0,8.0,0.0,4.0,1.0,4.0,0.0,2.0,No
9.46033132530111,16.0,2.0,3.0,1.0,2.0,3.0,26.0,Travel_Rarely,Research & Development,4.0,3.0,Medical,1.0,1501.0,Male,3.0,Research Scientist,Divorced,68540.0,2.0,Y,11.0,8.0,0.0,5.0,5.0,3.0,0.0,2.0,Yes
5.761794957608055,14.0,2.0,3.0,3.0,2.0,3.0,55.0,Travel_Rarely,Research & Development,6.0,1.0,Life Sciences,1.0,1400.0,Female,2.0,Laboratory Technician,Single,26550.0,8.0,Y,17.0,8.0,0.0,36.0,0.0,24.0,2.0,15.0,No
6.4742447568047226,12.0,2.0,3.0,4.0,3.0,2.0,34.0,Travel_Rarely,Research & Development,19.0,3.0,Technical Degree,1.0,1128.0,Female,1.0,Research Director,Divorced,33390.0,1.0,Y,16.0,8.0,0.0,9.0,2.0,8.0,1.0,1.0,No
9.467737617135,16.0,2.0,3.0,2.0,1.0,2.0,30.0,Travel_Rarely,Research & Development,4.0,3.0,Life Sciences,1.0,473.0,Female,5.0,Healthcare Representative,Married,56050.0,0.0,Y,12.0,8.0,1.0,9.0,0.0,8.0,1.0,7.0,No
5.886149040606667,20.0,3.0,3.0,2.0,4.0,2.0,30.0,Travel_Frequently,Research & Development,4.0,5.0,Medical,1.0,3306.0,Male,5.0,Sales Representative,Divorced,30580.0,9.0,Y,14.0,8.0,1.0,10.0,2.0,5.0,0.0,3.0,No
7.103788487282222,7.0,3.0,3.0,4.0,4.0,1.0,52.0,Travel_Rarely,Research & Development,12.0,3.0,Medical,1.0,1621.0,Male,2.0,Research Scientist,Married,48780.0,2.0,Y,11.0,8.0,1.0,31.0,3.0,5.0,1.0,4.0,No
5.773892235608889,14.0,2.0,3.0,4.0,2.0,2.0,30.0,Travel_Rarely,Human Resources,20.0,4.0,Life Sciences,1.0,4095.0,Male,2.0,Research Scientist,Married,46610.0,1.0,Y,11.0,8.0,0.0,12.0,3.0,12.0,1.0,7.0,No
7.3389904060686115,20.0,2.0,3.0,4.0,1.0,3.0,32.0,Travel_Rarely,Human Resources,12.0,2.0,Human Resources,1.0,2784.0,Female,1.0,Sales Representative,Single,20610.0,1.0,Y,15.0,8.0,1.0,1.0,2.0,1.0,0.0,0.0,No
7.290853413654444,17.0,3.0,3.0,3.0,2.0,3.0,41.0,Non-Travel,Sales,6.0,3.0,Life Sciences,1.0,694.0,Female,1.0,Research Director,Single,27730.0,1.0,Y,11.0,8.0,0.0,19.0,3.0,19.0,11.0,9.0,No
9.462476572958334,13.0,2.0,3.0,3.0,4.0,3.0,50.0,Travel_Frequently,Research & Development,6.0,3.0,Medical,1.0,829.0,Male,1.0,Manager,Single,23420.0,1.0,Y,12.0,8.0,1.0,32.0,2.0,32.0,13.0,9.0,No
6.199965417224444,16.0,3.0,3.0,3.0,3.0,3.0,20.0,Travel_Rarely,Research & Development,18.0,4.0,Medical,1.0,921.0,Female,2.0,Sales Executive,Single,37430.0,1.0,Y,13.0,8.0,1.0,2.0,2.0,2.0,2.0,2.0,No
6.943260821061944,9.0,3.0,4.0,3.0,1.0,2.0,43.0,Travel_Rarely,Research & Development,7.0,2.0,Life Sciences,1.0,1546.0,Female,2.0,Manager,Married,65000.0,8.0,Y,23.0,8.0,0.0,10.0,3.0,1.0,0.0,0.0,No
6.940966086568333,9.0,4.0,3.0,1.0,1.0,1.0,41.0,Non-Travel,Research & Development,12.0,3.0,Life Sciences,1.0,2077.0,Male,2.0,Sales Representative,Divorced,195660.0,6.0,Y,16.0,8.0,0.0,5.0,2.0,1.0,0.0,0.0,Yes
7.0433400267736115,13.0,3.0,3.0,2.0,1.0,2.0,28.0,Travel_Rarely,Research & Development,23.0,3.0,Life Sciences,1.0,2364.0,Male,3.0,Manufacturing Director,Divorced,46010.0,0.0,Y,15.0,8.0,2.0,6.0,2.0,5.0,0.0,0.0,No
7.299027219990833,16.0,1.0,3.0,3.0,1.0,2.0,44.0,Travel_Rarely,Research & Development,3.0,4.0,Life Sciences,1.0,3605.0,Male,2.0,Research Scientist,Divorced,47070.0,1.0,Y,17.0,8.0,0.0,26.0,4.0,25.0,14.0,13.0,No
5.663000892458611,21.0,3.0,3.0,4.0,4.0,3.0,38.0,Travel_Frequently,Research & Development,25.0,3.0,Medical,1.0,2744.0,Male,2.0,Manufacturing Director,Single,163280.0,1.0,Y,17.0,8.0,3.0,10.0,2.0,10.0,9.0,9.0,No
7.970253235162778,5.0,2.0,3.0,1.0,2.0,3.0,21.0,Travel_Frequently,Research & Development,9.0,3.0,Medical,1.0,100.0,Female,4.0,Manufacturing Director,Single,178750.0,1.0,Y,12.0,8.0,0.0,3.0,5.0,3.0,1.0,2.0,Yes
8.479675368139167,12.0,2.0,3.0,3.0,1.0,3.0,34.0,Travel_Rarely,Sales,13.0,4.0,Medical,1.0,2130.0,Male,3.0,Sales Representative,Single,74910.0,0.0,Y,14.0,8.0,1.0,4.0,3.0,3.0,0.0,2.0,No
7.709842704149723,11.0,2.0,3.0,2.0,1.0,3.0,29.0,Travel_Rarely,Research & Development,10.0,3.0,Life Sciences,1.0,2335.0,Male,1.0,Sales Representative,Single,24040.0,1.0,Y,17.0,8.0,0.0,10.0,3.0,10.0,1.0,5.0,No
6.890585676037222,7.0,1.0,3.0,4.0,2.0,4.0,20.0,Travel_Rarely,Research & Development,17.0,4.0,Medical,1.0,230.0,Female,1.0,Sales Representative,Single,22930.0,1.0,Y,13.0,8.0,2.0,1.0,3.0,1.0,0.0,0.0,No
6.74151048639,6.0,2.0,3.0,1.0,3.0,2.0,24.0,Non-Travel,Research & Development,1.0,5.0,Life Sciences,1.0,1233.0,Male,3.0,Research Scientist,Divorced,93800.0,0.0,Y,16.0,8.0,0.0,5.0,2.0,4.0,1.0,3.0,No
8.219972110664722,9.0,3.0,3.0,4.0,2.0,2.0,22.0,Travel_Rarely,Research & Development,1.0,3.0,Life Sciences,1.0,1419.0,Female,4.0,Healthcare Representative,Divorced,129360.0,1.0,Y,11.0,8.0,2.0,4.0,3.0,4.0,2.0,2.0,No
10.339428826416666,4.0,3.0,3.0,2.0,3.0,3.0,34.0,Travel_Rarely,Sales,25.0,5.0,Marketing,1.0,3770.0,Female,1.0,Research Scientist,Married,41940.0,0.0,Y,17.0,8.0,2.0,12.0,3.0,11.0,5.0,7.0,No
7.2152744310575,7.0,3.0,3.0,2.0,4.0,4.0,37.0,Travel_Rarely,Research & Development,8.0,1.0,Life Sciences,1.0,1677.0,Male,1.0,Sales Executive,Single,41930.0,4.0,Y,16.0,8.0,1.0,12.0,5.0,6.0,1.0,2.0,No
7.230715082552222,9.0,2.0,3.0,4.0,1.0,4.0,42.0,Non-Travel,Research & Development,5.0,4.0,Medical,1.0,621.0,Male,5.0,Sales Executive,Married,170460.0,7.0,Y,11.0,8.0,0.0,10.0,3.0,4.0,0.0,3.0,No
6.8818172690761115,5.0,3.0,3.0,4.0,4.0,3.0,52.0,Travel_Rarely,Research & Development,5.0,4.0,Other,1.0,1912.0,Male,1.0,Laboratory Technician,Married,29110.0,2.0,Y,17.0,8.0,2.0,26.0,3.0,9.0,7.0,8.0,No
6.871410084783333,7.0,3.0,3.0,3.0,1.0,3.0,43.0,Travel_Frequently,Research & Development,5.0,3.0,Medical,1.0,2025.0,Female,2.0,Laboratory Technician,Married,96990.0,8.0,Y,19.0,8.0,1.0,18.0,3.0,8.0,0.0,1.0,No
7.465451807228889,4.0,2.0,4.0,4.0,2.0,4.0,36.0,Travel_Rarely,Research & Development,16.0,4.0,Life Sciences,1.0,1433.0,Male,1.0,Healthcare Representative,Single,67350.0,8.0,Y,25.0,8.0,2.0,16.0,3.0,13.0,3.0,7.0,No
6.434057340472778,21.0,3.0,3.0,3.0,3.0,3.0,34.0,Travel_Frequently,Sales,24.0,4.0,Marketing,1.0,2842.0,Male,2.0,Manufacturing Director,Married,164130.0,6.0,Y,16.0,8.0,0.0,6.0,1.0,4.0,1.0,2.0,No
7.107310352521111,8.0,2.0,3.0,4.0,4.0,2.0,32.0,Travel_Frequently,Research & Development,9.0,2.0,Medical,1.0,4158.0,Female,2.0,Research Scientist,Single,35000.0,0.0,Y,16.0,8.0,1.0,8.0,2.0,7.0,3.0,6.0,No
7.458285363676667,10.0,4.0,3.0,2.0,3.0,3.0,47.0,Travel_Frequently,Sales,1.0,3.0,Medical,1.0,90.0,Female,2.0,Laboratory Technician,Single,68340.0,3.0,Y,16.0,8.0,1.0,5.0,2.0,0.0,0.0,0.0,No
6.653464970995,22.0,3.0,3.0,2.0,4.0,2.0,30.0,Travel_Rarely,Sales,9.0,4.0,Marketing,1.0,2446.0,Male,1.0,Laboratory Technician,Married,87220.0,1.0,Y,17.0,8.0,1.0,10.0,3.0,10.0,0.0,8.0,No
5.626890896920833,21.0,3.0,3.0,3.0,1.0,3.0,42.0,Travel_Rarely,Sales,23.0,3.0,Marketing,1.0,3682.0,Female,3.0,Research Scientist,Married,26420.0,0.0,Y,13.0,8.0,1.0,21.0,3.0,20.0,0.0,9.0,No
5.9234002677375,16.0,2.0,3.0,1.0,3.0,1.0,37.0,Travel_Rarely,Sales,10.0,4.0,Marketing,1.0,3378.0,Female,3.0,Human Resources,Married,30720.0,5.0,Y,14.0,8.0,0.0,17.0,3.0,14.0,11.0,7.0,Yes
10.48453926818361,3.0,3.0,3.0,4.0,1.0,3.0,58.0,Travel_Rarely,Sales,22.0,3.0,Life Sciences,1.0,752.0,Female,2.0,Laboratory Technician,Married,24500.0,3.0,Y,12.0,8.0,1.0,32.0,2.0,9.0,1.0,5.0,No
5.841193663543056,19.0,4.0,3.0,3.0,4.0,3.0,29.0,Travel_Rarely,Research & Development,8.0,3.0,Medical,1.0,551.0,Female,4.0,Research Scientist,Divorced,52960.0,4.0,Y,14.0,8.0,0.0,11.0,3.0,7.0,1.0,7.0,No
6.211170236501389,21.0,4.0,4.0,1.0,3.0,2.0,31.0,Travel_Rarely,Sales,25.0,2.0,Life Sciences,1.0,2573.0,Female,3.0,Manufacturing Director,Divorced,182130.0,8.0,Y,21.0,8.0,2.0,4.0,3.0,2.0,2.0,2.0,No
10.429572735385833,11.0,3.0,3.0,3.0,4.0,1.0,57.0,Travel_Rarely,Research & Development,3.0,3.0,Life Sciences,1.0,4316.0,Male,2.0,Manufacturing Director,Divorced,20130.0,3.0,Y,14.0,8.0,1.0,12.0,5.0,5.0,1.0,4.0,No
7.688128067826667,3.0,2.0,3.0,2.0,3.0,3.0,42.0,Travel_Frequently,Research & Development,2.0,4.0,Medical,1.0,1654.0,Female,1.0,Research Scientist,Married,29770.0,4.0,Y,15.0,8.0,3.0,8.0,3.0,2.0,2.0,0.0,No
6.2555176260597225,6.0,2.0,3.0,4.0,1.0,3.0,54.0,Travel_Rarely,Sales,8.0,2.0,Marketing,1.0,4372.0,Female,2.0,Laboratory Technician,Married,61340.0,2.0,Y,19.0,8.0,0.0,16.0,2.0,6.0,0.0,5.0,No
5.771757028112222,16.0,3.0,3.0,4.0,3.0,3.0,41.0,Travel_Rarely,Research & Development,3.0,3.0,Medical,1.0,281.0,Male,1.0,Manufacturing Director,Married,72600.0,1.0,Y,16.0,8.0,0.0,22.0,2.0,22.0,2.0,10.0,No
5.543731593038611,19.0,3.0,3.0,2.0,2.0,3.0,32.0,Travel_Rarely,Research & Development,1.0,2.0,Medical,1.0,2641.0,Male,3.0,Sales Executive,Married,136950.0,0.0,Y,13.0,8.0,0.0,3.0,3.0,2.0,2.0,2.0,No
8.8111869701025,8.0,2.0,3.0,2.0,4.0,3.0,33.0,Travel_Rarely,Sales,3.0,4.0,Medical,1.0,1168.0,Male,3.0,Healthcare Representative,Married,16110.0,0.0,Y,14.0,8.0,0.0,10.0,2.0,9.0,8.0,1.0,No
8.189085229808056,16.0,1.0,4.0,3.0,4.0,1.0,26.0,Travel_Rarely,Sales,1.0,3.0,Marketing,1.0,206.0,Female,2.0,Manufacturing Director,Single,24260.0,1.0,Y,22.0,8.0,0.0,1.0,3.0,1.0,0.0,0.0,Yes
5.778331102186389,10.0,3.0,3.0,3.0,3.0,3.0,38.0,Travel_Rarely,Research & Development,5.0,3.0,Life Sciences,1.0,214.0,Female,1.0,Research Scientist,Married,154270.0,3.0,Y,16.0,8.0,1.0,18.0,2.0,1.0,0.0,0.0,No
7.067336010709444,21.0,2.0,3.0,3.0,2.0,2.0,26.0,Travel_Rarely,Sales,17.0,3.0,Medical,1.0,2808.0,Female,2.0,Manager,Married,57690.0,1.0,Y,19.0,8.0,0.0,5.0,4.0,5.0,4.0,3.0,No
5.810454038375555,19.0,3.0,3.0,3.0,1.0,3.0,41.0,Travel_Rarely,Research & Development,5.0,3.0,Medical,1.0,2479.0,Male,1.0,Sales Representative,Divorced,121690.0,1.0,Y,19.0,8.0,0.0,5.0,2.0,5.0,0.0,4.0,No
5.945851182507778,10.0,2.0,3.0,3.0,4.0,3.0,39.0,Travel_Frequently,Research & Development,2.0,1.0,Medical,1.0,3975.0,Male,2.0,Healthcare Representative,Divorced,51550.0,2.0,Y,18.0,8.0,1.0,7.0,3.0,2.0,2.0,2.0,No
7.016642124051667,18.0,2.0,3.0,3.0,2.0,3.0,46.0,Travel_Rarely,Research & Development,6.0,3.0,Medical,1.0,2444.0,Male,4.0,Sales Executive,Single,46150.0,6.0,Y,12.0,8.0,0.0,19.0,3.0,10.0,0.0,9.0,No
6.892224453368889,20.0,3.0,3.0,1.0,1.0,3.0,31.0,Travel_Frequently,Sales,8.0,4.0,Other,1.0,2519.0,Female,3.0,Manufacturing Director,Married,25520.0,2.0,Y,18.0,8.0,0.0,9.0,2.0,3.0,2.0,2.0,No
8.471864123159166,7.0,3.0,4.0,1.0,3.0,4.0,51.0,Travel_Rarely,Sales,23.0,3.0,Medical,1.0,522.0,Female,2.0,Research Scientist,Married,192720.0,9.0,Y,20.0,8.0,0.0,18.0,2.0,10.0,2.0,7.0,Yes
6.1678458277552775,16.0,3.0,3.0,3.0,4.0,3.0,40.0,Travel_Rarely,Sales,27.0,2.0,Medical,1.0,1042.0,Female,3.0,Sales Executive,Divorced,102740.0,4.0,Y,18.0,8.0,0.0,12.0,3.0,5.0,0.0,3.0,No
5.832092815707222,8.0,2.0,3.0,4.0,3.0,3.0,53.0,Travel_Rarely,Research & Development,6.0,4.0,Life Sciences,1.0,3541.0,Male,1.0,Research Director,Divorced,40310.0,3.0,Y,12.0,8.0,1.0,26.0,3.0,7.0,4.0,7.0,No
6.0286590807675,6.0,3.0,3.0,2.0,1.0,3.0,44.0,Travel_Rarely,Research & Development,18.0,4.0,Life Sciences,1.0,3472.0,Female,2.0,Sales Executive,Married,21190.0,9.0,Y,15.0,8.0,0.0,24.0,3.0,20.0,3.0,6.0,Yes
7.063395805443889,14.0,3.0,3.0,3.0,3.0,3.0,40.0,Travel_Rarely,Research & Development,17.0,4.0,Life Sciences,1.0,1200.0,Male,1.0,Manager,Married,35780.0,2.0,Y,14.0,8.0,1.0,20.0,2.0,5.0,0.0,2.0,No
5.798940205265278,20.0,3.0,4.0,2.0,1.0,2.0,34.0,Travel_Frequently,Research & Development,2.0,4.0,Medical,1.0,798.0,Female,2.0,Sales Representative,Divorced,68770.0,7.0,Y,20.0,8.0,0.0,16.0,3.0,14.0,6.0,9.0,No
7.2924620705041665,7.0,1.0,3.0,1.0,3.0,3.0,24.0,Travel_Rarely,Research & Development,17.0,2.0,Life Sciences,1.0,1738.0,Female,1.0,Healthcare Representative,Single,25010.0,9.0,Y,12.0,8.0,0.0,4.0,3.0,2.0,2.0,0.0,Yes
5.690549977688334,21.0,3.0,3.0,4.0,1.0,3.0,30.0,Travel_Frequently,Sales,9.0,3.0,Life Sciences,1.0,3927.0,Male,1.0,Research Director,Single,95820.0,0.0,Y,12.0,8.0,1.0,10.0,2.0,9.0,0.0,7.0,No
7.626967871485833,5.0,3.0,3.0,4.0,4.0,3.0,34.0,Travel_Rarely,Research & Development,12.0,3.0,Technical Degree,1.0,310.0,Male,1.0,Research Scientist,Single,45050.0,1.0,Y,12.0,8.0,0.0,6.0,3.0,6.0,1.0,4.0,No
5.995146140115834,8.0,3.0,3.0,3.0,1.0,2.0,30.0,Travel_Rarely,Research & Development,8.0,3.0,Medical,1.0,3465.0,Female,1.0,Sales Executive,Married,183000.0,0.0,Y,14.0,8.0,0.0,7.0,6.0,6.0,0.0,2.0,No
6.7336758143683335,17.0,3.0,3.0,2.0,1.0,3.0,40.0,Travel_Rarely,Research & Development,1.0,4.0,Life Sciences,1.0,2517.0,Male,2.0,Manager,Divorced,199430.0,2.0,Y,13.0,8.0,1.0,15.0,3.0,7.0,7.0,7.0,No
6.033902275769722,10.0,3.0,3.0,1.0,4.0,4.0,31.0,Travel_Rarely,Sales,1.0,3.0,Marketing,1.0,1697.0,Female,2.0,Sales Executive,Divorced,64650.0,4.0,Y,17.0,8.0,0.0,13.0,3.0,7.0,5.0,7.0,No
5.799204596162222,19.0,3.0,3.0,1.0,3.0,3.0,39.0,Non-Travel,Research & Development,8.0,5.0,Medical,1.0,2579.0,Female,2.0,Sales Representative,Married,188240.0,6.0,Y,19.0,8.0,1.0,10.0,4.0,3.0,1.0,2.0,No
5.719341811691111,19.0,3.0,3.0,3.0,3.0,3.0,35.0,Non-Travel,Research & Development,29.0,3.0,Medical,1.0,900.0,Female,2.0,Sales Executive,Married,78230.0,1.0,Y,13.0,8.0,1.0,15.0,3.0,14.0,2.0,9.0,No
6.326800535475,21.0,3.0,4.0,3.0,3.0,1.0,28.0,Travel_Rarely,Research & Development,11.0,2.0,Medical,1.0,1477.0,Male,2.0,Sales Executive,Single,58130.0,2.0,Y,20.0,8.0,1.0,5.0,2.0,0.0,0.0,0.0,Yes
6.276572958500555,8.0,3.0,4.0,3.0,4.0,3.0,53.0,Travel_Rarely,Research & Development,19.0,3.0,Life Sciences,1.0,3794.0,Male,2.0,Manager,Married,25590.0,0.0,Y,25.0,8.0,0.0,34.0,2.0,33.0,1.0,9.0,Yes
8.748737170905834,5.0,3.0,3.0,4.0,3.0,2.0,37.0,Travel_Rarely,Sales,9.0,4.0,Marketing,1.0,3169.0,Female,2.0,Laboratory Technician,Married,20860.0,4.0,Y,14.0,8.0,0.0,17.0,3.0,3.0,1.0,0.0,No
5.536802766621944,23.0,2.0,3.0,2.0,3.0,3.0,47.0,Travel_Rarely,Sales,2.0,2.0,Life Sciences,1.0,1064.0,Female,5.0,Manager,Single,31960.0,4.0,Y,14.0,8.0,1.0,7.0,3.0,2.0,2.0,0.0,No
8.596386657741945,9.0,2.0,3.0,3.0,1.0,3.0,34.0,Travel_Rarely,Sales,13.0,4.0,Medical,1.0,660.0,Male,3.0,Sales Representative,Single,74910.0,0.0,Y,14.0,8.0,1.0,4.0,3.0,3.0,0.0,2.0,No
5.964618473895555,18.0,3.0,3.0,1.0,4.0,3.0,28.0,Travel_Rarely,Sales,24.0,5.0,Life Sciences,1.0,1872.0,Female,1.0,Research Scientist,Single,23280.0,1.0,Y,11.0,8.0,2.0,4.0,3.0,4.0,0.0,2.0,No
9.710408299866112,5.0,2.0,3.0,2.0,2.0,3.0,28.0,Travel_Rarely,Sales,1.0,2.0,Technical Degree,1.0,355.0,Female,1.0,Sales Executive,Married,22310.0,1.0,Y,12.0,8.0,0.0,8.0,3.0,8.0,7.0,5.0,No
6.177958500669167,16.0,3.0,3.0,2.0,3.0,3.0,45.0,Travel_Rarely,Research & Development,10.0,4.0,Life Sciences,1.0,1816.0,Male,1.0,Research Director,Single,56050.0,1.0,Y,12.0,8.0,2.0,1.0,2.0,1.0,0.0,0.0,No
7.68656626506,15.0,2.0,3.0,3.0,4.0,3.0,30.0,Travel_Frequently,Sales,3.0,2.0,Marketing,1.0,3068.0,Male,3.0,Research Scientist,Single,11290.0,9.0,Y,19.0,8.0,0.0,3.0,2.0,1.0,0.0,0.0,Yes
8.106145693886388,3.0,2.0,3.0,2.0,3.0,3.0,50.0,Travel_Frequently,Research & Development,4.0,2.0,Medical,1.0,271.0,Male,4.0,Sales Representative,Married,44240.0,3.0,Y,14.0,8.0,1.0,18.0,2.0,4.0,1.0,3.0,Yes
7.516054216867222,3.0,3.0,3.0,3.0,3.0,3.0,29.0,Travel_Frequently,Research & Development,29.0,1.0,Life Sciences,1.0,1910.0,Male,1.0,Sales Representative,Married,192020.0,1.0,Y,12.0,8.0,0.0,3.0,5.0,3.0,0.0,2.0,No
9.909873940205,12.0,3.0,3.0,3.0,2.0,2.0,32.0,Travel_Rarely,Research & Development,1.0,1.0,Medical,1.0,1069.0,Male,2.0,Laboratory Technician,Single,27410.0,7.0,Y,11.0,8.0,0.0,7.0,3.0,2.0,2.0,2.0,Yes
10.057164212405,4.0,3.0,3.0,4.0,4.0,2.0,27.0,Travel_Frequently,Sales,8.0,4.0,Life Sciences,1.0,2530.0,Male,5.0,Research Scientist,Single,21070.0,0.0,Y,13.0,8.0,0.0,6.0,2.0,5.0,0.0,2.0,No
6.57432507809,12.0,3.0,3.0,1.0,3.0,3.0,56.0,Travel_Frequently,Research & Development,1.0,2.0,Life Sciences,1.0,1985.0,Female,2.0,Manufacturing Director,Married,52280.0,2.0,Y,11.0,8.0,0.0,18.0,4.0,5.0,0.0,3.0,No
9.564423248549723,6.0,3.0,3.0,3.0,4.0,3.0,36.0,Travel_Rarely,Research & Development,10.0,3.0,Medical,1.0,3376.0,Male,3.0,Sales Executive,Married,22320.0,1.0,Y,12.0,8.0,1.0,16.0,2.0,16.0,3.0,7.0,Yes
